id,text,label
4835,"OH RITE. WELL IM WITH MY BEST MATE PETE, WHO I WENT OUT WITH 4 A WEEK+ NOW WERE 2GEVA AGAIN. ITS BEEN LONGER THAN A WEEK.",0
4836,Yay can't wait to party together!,0
4837,....photoshop makes my computer shut down.,0
4838,All boys made fun of me today. Ok i have no problem. I just sent one message just for fun,0
4839,That's one of the issues but california is okay. No snow so its manageable,0
4840,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,1
4841,"Hmmm.... Mayb can try e shoppin area one, but forgot e name of hotel...",0
4842,"Awesome, that gonna be soon or later tonight?",0
4843,I need details about that online job.,0
4844,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a å£150 prize. To collect is easy. Just call 09061743386 ,1
4845,Missing you too.pray inshah allah,0
4846,Pls help me tell Ashley that i cant find her number oh,0
4847,I am in escape theatre now. . Going to watch KAVALAN in a few minutes,0
4848,S.this will increase the chance of winning.,0
4849,either way works for me. I am  &lt;#&gt;  years old. Hope that doesnt bother you.,0
4850,Maybe you should find something else to do instead???,0
4851,Gain the rights of a wife.dont demand it.i am trying as husband too.Lets see,0
4852,I liked your new house,0
4853,I'm fine. Hope you are also,0
4854,"Also north carolina and texas atm, you would just go to the gre site and pay for the test results to be sent.",0
4855,Same to u...,0
4856,yes baby! I need to stretch open your pussy!,0
4857,Thanks  and ! Or bomb and date as my phone wanted to say! ,0
4858,Ok...,0
4859,"Hey, a guy I know is breathing down my neck to get him some bud, anyway you'd be able to get a half track to usf tonight?",0
4860,"\Response\"" is one of d powerful weapon 2 occupy a place in others 'HEART'... So",0
4861,Nokia phone is lovly..,0
4862,**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare 08718726270,1
4863,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,1
4864,Sorry da..today i wont come to play..i have driving clas..,0
4865,I'm really sorry I lit your hair on fire,0
4866,"Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The \sleep on a couch\"" link you sent me ... Wasn't that how you went on your trip ? Oh ... And didn't your babe go with you for that celebration with your rents?""",0
4867,Okey dokey swashbuckling stuff what oh.,0
4868,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?",0
4869,1. Tension face 2. Smiling face 3. Waste face 4. Innocent face 5.Terror face 6.Cruel face 7.Romantic face 8.Lovable face 9.decent face  &lt;#&gt; .joker face.,0
4870,Dip's cell dead. So i m coming with him. U better respond else we shall come back.,0
4871,Well. You know what i mean. Texting,0
4872,Hi dis is yijue i would be happy to work wif Ì_ all for gek1510...,0
4873,Lol! Oops sorry! Have fun. ,0
4874,Wat happened to the cruise thing,0
4875,"I know dat feelin had it with Pete! Wuld get with em , nuther place nuther time mayb?",0
4876,lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468,1
4877,The world's most happiest frnds never have the same characters... Dey just have the best understanding of their differences...,0
4878,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,1
4879,Yeah just open chat and click friend lists. Then make the list. Easy as pie,0
4880,alright tyler's got a minor crisis and has to be home sooner than he thought so be here asap,0
4881,When/where do I pick you up,0
4882,As usual u can call me ard 10 smth.,0
4883,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",0
4884,For many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections.,0
4885,Poor girl can't go one day lmao,0
4886,Or just do that 6times,0
4887,Todays Vodafone numbers ending with 4882 are selected to a receive a å£350 award. If your number matches call 09064019014 to receive your å£350 award.,1
4888,You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house? Let me know later.,0
4889,"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...",0
4890,Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?,0
4891,Its worse if if uses half way then stops. Its better for him to complete it.,0
4892,Miserable. They don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didn't sleep at all last night.,0
4893,Send me the new number,0
4894,Convey my regards to him,0
4895,Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow,1
4896,2 and half years i missed your friendship:-),0
4897,I cant pick the phone right now. Pls send a message,0
4898,Oh for fuck's sake she's in like tallahassee,0
4899,"Haha, that was the first person I was gonna ask",0
4900,"ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a å£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",1
4901,Taka lor. Wat time u wan 2 come n look 4 us?,0
4902,* FREE* POLYPHONIC RINGTONE Text SUPER to 87131 to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw,1
4903,"\I;m reaching in another 2 stops.\""""",0
4904,"no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?",0
4905,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers,1
4906,Will you come online today night,0
4907,Then anything special?,0
4908,"I'm in solihull, | do you want anything?",0
4909,Will do. Have a good day,0
4910,WE REGRET TO INFORM U THAT THE NHS HAS MADE A MISTAKE.U WERE NEVER ACTUALLY BORN.PLEASE REPORT 2 YOR LOCAL HOSPITAL 2B TERMINATED.WE R SORRY 4 THE INCONVENIENCE,0
4911,Love that holiday Monday feeling even if I have to go to the dentists in an hour,0
4912,I am on the way to tirupur.,0
4913,"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins.",1
4914,You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.,0
4915,We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow! ,0
4916,"Just dropped em off, omw back now",0
4917,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",1
4918,Sitting in mu waiting for everyone to get out of my suite so I can take a shower,0
4919,Re your call; You didn't see my facebook huh?,0
4920,"G says you never answer your texts, confirm/deny",0
4921,"Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not, do it now.... Gud evng.",0
4922,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.,0
4923,Oh yah... We never cancel leh... Haha ,0
4924,We can go 4 e normal pilates after our intro...  ,0
4925,Ok... Let u noe when i leave my house.,0
4926,"Oh yes, why is it like torture watching england?",0
4927,Wanna do some art?! :D,0
4928,Just hopeing that wasn‰Û÷t too pissed up to remember and has gone off to his sisters or something!,0
4929,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!",1
4930,"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service",1
4931,"Good morning, my boytoy! How's those yummy lips ? Where's my sexy buns now ? What do you do ? Do you think of me ? Do you crave me ? Do you need me ?",0
4932,Match started.india  &lt;#&gt;  for 2,0
4933,Once free call me sir.,0
4934,Hey do you want anything to buy:),0
4935,"Hey babe, how's it going ? Did you ever figure out where your going for New Years ?",0
4936,K..k.:)congratulation ..,0
4937,G wants to know where the fuck you are,0
4938,No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x,0
4939,Tomarrow i want to got to court. At  &lt;DECIMAL&gt; . So you come to bus stand at 9.,0
4940,ÌÏ go home liao? Ask dad to pick me up at 6...,0
4941,Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?,0
4942,"I'm eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice...",0
4943,Check mail.i have mailed varma and kept copy to you regarding membership.take care.insha allah.,0
4944,Wrong phone! This phone! I answer this one but assume the other is people i don't well,0
4945,"Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill",0
4946,I'm already back home so no probably not,0
4947,Great News! Call FREEFONE 08006344447 to claim your guaranteed å£1000 CASH or å£2000 gift. Speak to a live operator NOW!,1
4948,"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties...",1
4949,I am in bus on the way to calicut,0
4950,Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night,0
4951,hi baby im sat on the bloody bus at the mo and i wont be home until about 7:30 wanna do somethin later? call me later ortxt back jess xx,0
4952,"Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402.",1
4953,I lost 4 pounds since my doc visit last week woot woot! Now I'm gonna celebrate by stuffing my face!,0
4954,U coming back 4 dinner rite? Dad ask me so i re confirm wif u...,0
4955,Doing my masters. When will you buy a bb cos i have for sale and how's bf,0
4956,"Ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it.",0
4957,I'm vivek:)i got call from your number.,0
4958,Why didn't u call on your lunch?,0
4959,"What i mean was i left too early to check, cos i'm working a 9-6.",0
4960,I want  &lt;#&gt;  rs da:)do you have it?,0
4961,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND",0
4962,Yup ok...,0
4963,I want to see your pretty pussy...,0
4964,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp,1
4965,"A few people are at the game, I'm at the mall with iouri and kaila",0
4966,URGENT! We are trying to contact U. Todays draw shows that you have won a å£2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only,1
4967,You can donate å£2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. å£2.50 will be added to your next bill,1
4968,Future is not what we planned for tomorrow.....! it is the result of what we do today...! Do the best in present... enjoy the future.,0
4969,I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time,0
4970,We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that,0
4971,Hey come online! Use msn... We are all there,0
4972,I'm fine. Hope you are good. Do take care.,0
4973,Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See I'm not crazy. Stuff like that DOES happen.,0
